ID,Ingredients,Cuisine
168,"chickpeas, sunflower oil, salt, ground coriander, diced tomatoes, fresh ginger, cilantro, rice, onions, smoked paprika, ground turmeric, cumin, Garam Masala, garlic, green chilies, lemon juice",Indian
169,"garlic, bay leaf, water, chickpeas, green chilies, kasuri methi, masala, ginger, salt, slice of lemon, onions, tomatoes, oil, fresh ginger, cumin seeds, onion rings, cilantro",Indian
170,"ground black pepper, olive oil, carrot, chopped cilantro, chopped celery, curry powder, minced garlic, brown lentils, salt, chicken stock, onion, minced ginger",Indian
171,"naan, chopped fresh cilantro, ground cardamom, tomato paste, plain yogurt, ground coriander, heavy cream, basmati rice, ground cumin, cilantro, salt, ground turmeric, garlic cloves, vegetable oil, crushed red pepper flakes, crushed tomatoes, ginger, Garam Masala, boneless skinless chicken breasts, lemon juice, small yellow onion",Indian
172,"curry powder, water, turmeric powder, cumin powder, salt, chilli powder, peanuts",Indian
173,"chilli powder, black pepper, salt, potato, chaat masala, oil, coriander leaves",Indian
174,"red pepper flakes, olive oil, Roma tomatoes, apple cider vinegar, minced ginger, golden raisins, honey, shallots, brown mustard seeds, garlic",Indian
175,"onion, tomatoes, red chili powder, cumin seeds, salt, ginger garlic paste, water, turmeric powder, oil, bay leaf, coriander powder, green chili, eggs, kasuri methi, coriander leaves, garam masala powder",Indian
176,"tomato, capsicum, oil, salt, seeds, bread, chilli powder, green chilli, coriander, turmeric, mustard, garam masala",Indian
177,"curry leaves, mustard seeds, peanuts, bengal gram, urad dal, red chili, red chili, curry leaves, sesame oil, salt, fenugreek seeds, peppercorns, sesame oil, salt, cooked rice, urad dal, sesame oil, tamarind paste, lemon, bengal gram, asafoetida, turmeric powder",Indian
178,"cumin seeds, garam masala powder, lamb mince, chilli powder, coriander powder, medium onion, potato, turmeric powder, olive oil, medium tomatoes, sea salt, ginger garlic paste",Indian
179,"garlic, boneless skinless chicken breasts, salt, yoghurt, ground turmeric, cilantro, cayenne pepper, ground cumin, onions, tomato purée, fresh ginger, garam masala, oil",Indian
180,"kosher salt, ghee, ground cumin, ground coriander, Yukon gold potatoes, mustard seed, lime juice, cayenne, fresh ginger root, beefsteak tomatoes, water, eggplant, garlic, cilantro",Indian
181,"olive oil, coconut milk, ground cumin, Garam Masala, garbanzo beans, frozen peas, cashews, potatoes, dried currants, salt, fresh ginger root, onion, garlic, curry powder, cayenne pepper, diced tomatoes",Indian
182,"Garam Masala, ground turmeric, cumin seeds, large garlic cloves, asafetida, ghee, cilantro, salt, paprika, dried chilies, basmati rice, baby spinach leaves, red lentils, water",Indian
183,"bay leaf, cardamom, red chili powder, cardamom, salt, salt, basmati rice, cinnamon, masala, water, basmati rice, onion, fennel seeds, red chili powder, onion, ghee, masala, bay leaf, water, cumin seeds, turmeric powder, turmeric powder, cumin seeds, fennel seeds, ghee, cinnamon",Indian
184,"ginger, salt, cilantro, curry powder, silken tofu, pepper, onions, yogurt, spinach, cooking oil, tomato paste, lemon juice, garlic",Indian
185,"chickpea, cashews, turmeric powder, cloves, cinnamon, chopped cilantro, cauliflower, onion, oil, ginger, salt, red chili powder, medium tomatoes, saunf, green chilies",Indian
186,"water, fresh ginger, cinnamon stick, milk, black tea, granulated sugar, cardamom pods, cloves",Indian
187,"minced ginger, coriander leaves, tomato, chickpeas, masala, salt, oil, minced garlic, onions, chilli powder",Indian
188,"lemons, cloves, green chilies, coriander, almonds, bay leaf, saffron, water, chicken, cumin seeds, garlic, red chile powder, cinnamon, Garam Masala, rice, ginger, yogurt, turmeric, onions, ghee, salt, cardamom, mint",Indian
189,"coconut oil, full fat coconut milk, ground turmeric, white wine vinegar, coconut sugar, Garam Masala, ground black pepper, red bell pepper, ground coriander, fresh cilantro, garlic, saffron, nutritional yeast, ginger, lemon juice, tomato paste, yellow onion, fenugreek leaves, cherry tomatoes, salt, salt, extra firm tofu, cumin seeds",Indian
190,"lemon juice, greek yogurt, salt, black pepper, cayenne, Garam Masala, garlic, Garam Masala, turmeric, paprika, heavy whipping cream, ground ginger, cauliflower florets, tomato sauce",Indian
191,"salt, water, chilli powder, cumin seeds, curry leaves, chickpea flour, onion, mustard seeds, salt, mashed potatoes, sugar, oil, red chilly powder, salt, oil, garlic cloves, turmeric powder, rusk, lemon juice, ginger, seeds, sugar",Indian
192,"turmeric powder, salt, cayenne, chicken breasts, cinnamon, carrot, tandoori masala, yellow onion, lemon, garlic, ginger, olive oil, cilantro, green cardamom, black pepper, fennel seeds, cloves, chopped cilantro, star anise, yellow potatoes",Indian
193,"water, cilantro, turmeric, brown sugar, butter, turmeric, Garam Masala, chili powder, salt, Garam Masala, garlic, garlic, boneless chicken breasts, tomato sauce, ginger, chili powder, vegetable oil, cumin, onion, cumin, ginger, coriander, plain yogurt",Indian
194,"cooking oil, salt, mango powder, cumin powder, garlic, tomato ketchup, okra, turmeric powder, chilli powder, garam masala powder, onion, tomato",Indian
195,"full fat coconut milk, Garam Masala, extra virgin olive oil, canned pumpkin, medium yellow onion, fresh cilantro, cayenne pepper, kosher salt, yellow curry powder, naan, steamed rice, fresh ginger, salted butter, tomato paste, chickpeas, black pepper, turmeric, garlic",Indian
196,"nutmeg, black peppercorns, cloves, cardamom seeds, ground cinnamon, cumin seeds",Indian
197,"cardamom powder, unsalted butter, saffron strands, powdered sugar, milk, plain flour, sliced almonds",Indian
198,"cashews, cloves, salt, turmeric powder, tomato, baby potatoes, black cardamom, cumin seeds, yoghurt, peppercorns, garlic, fennel seeds, cilantro leaves, coriander seeds, onions, cooking oil, chilli powder",Indian
199,"coriander leaves, salt, garam masala powder, kasuri methi, oil, potatoes, finely chopped onion, red chili powder, green chili, capsicum, turmeric powder, tomato, cumin seeds, ginger garlic paste, bay leaf, coriander powder, cumin powder",Indian
200,"plain whole-milk yogurt, chili powder, cardamom, pineapple, black pepper, salt",Indian
201,"green chillies, fenugreek seeds, cumin powder, cumin seeds, cloves, cooking oil, carrots, curry leaves, pandan leaves, coriander powder, mustard seeds, onion, chilli powder, garam masala powder, salt",Indian
202,"turmeric, waxy potatoes, Garam Masala, vegetable oil, kosher salt, curry powder, black mustard seed",Indian
203,"cloves, indian bay leaf, green chilies, cinnamon, star anise, cumin seeds, garlic cloves, onion, ginger, green cardamoms, spinach, lemon juice, oil, mace, water, salt",Indian
204,"tapioca flour, lemon juice, sea salt, water, potatoes, sea salt, frozen green peas, black pepper, cauliflower, potato starch, ground cumin, ground turmeric, curry powder, cilantro, pepper, fresh cilantro",Indian
205,"garlic, sugar, tomato puree, coriander seeds, clove, salt, onion, cardamom, vinegar, vegetable oil, cinnamon, red chillies, mustard seeds, ginger, turmeric powder, black peppercorns, curry, cumin seeds, tamarind paste",Indian
206,"cardamom powder, low fat greek yogurt, crushed pistachios, mango, saffron, agave, low fat milk, mango",Indian
207,"stewing beef, salt, cooked rice, coconut milk, chutney, bay leaf, mild curry powder, peeled fresh ginger, cloves, cinnamon sticks, crushed red pepper, large garlic cloves, vegetable oil, onions, fresh lemon juice, tomatoes with juice",Indian
208,"sugar, water, lamb shanks, pepper, garlic, crushed tomatoes, mango chutney, garam masala, salt, vegetable oil",Indian
209,"turmeric powder, jeera powder, mustard seeds, curry leaves, oil, okra, curry leaves, oil, salt, mustard seeds, asafetida, red chili powder, cumin powder, turmeric powder, salt, asafetida, jeera powder, okra, red chili powder",Indian
210,"curry leaves, red chili powder, coriander leaves, boneless chicken, green chili, oil, all purpose flour, Garam Masala, onion, besan, ginger garlic paste, coriander powder, salt",Indian
211,"garlic, red onion, ginger, whole black peppercorns, fennel seeds, cinnamon, masala, chopped cilantro, medium tomato, meat, salt, ground turmeric, green cardamom, bayleaf, avocado oil, ground coriander",Indian
212,"ground cloves, ginger, tumeric, cardamon, ground cinnamon, ground coriander, ground cumin, ground black pepper, ground nutmeg",Indian
213,"green chillies, white sesame seeds, salt, oil, curry leaves, cucumber, jowar flour, coriander leaves, onion, jeera",Indian
214,"coarse ground black pepper, tomato paste, butter, heavy cream, fresh cilantro, Garam Masala, bay leaves, onion, olive oil, coriander, boneless, skinless chicken breasts, lime wedges, jalapeño, fresh ginger, basmati rice, chili powder, chicken broth, cardamom, garlic, salt",Indian
215,"chili powder, cilantro, black pepper, garlic, salt, onion, salt, pizza dough, cumin, minced garlic, boneless, skinless chicken breasts, Garam Masala, basmati rice, oil, melted butter, tomato paste, fresh ginger, heavy cream, fenugreek, water",Indian
216,"garam masala powder, tomato, olive oil, paneer, sea salt, garden peas, ginger garlic paste, cumin seeds, cilantro leaves, coriander powder, turmeric powder, medium onion, onion, chilli powder",Indian
217,"large potatoes, salt, Garam Masala, pepper, olive oil, turmeric, basil, cayenne pepper, ginger paste, oregano",Indian
218,"khoya, milk, milk, turmeric, salt, cardamom, sugar, pistachio, besan, water, ghee",Indian
219,"cumin seeds, ground cashews, Garam Masala, green chillies, salt, fresh cilantro, coriander seeds, tomatoes, canola oil, garlic, fresh root ginger, unsweetened shredded coconut",Indian
220,"dried cranberries, onion, chopped cilantro, olive oil, pistachios, salt, spice, tofu, fennel",Indian
221,"extra-virgin olive oil, chopped fresh cilantro, red lentils, ground turmeric, low sodium vegetable broth, yellow onion, ground cardamom, garlic, jalapeño pepper, ginger, chopped tomatoes, fine sea salt, cumin seeds",Indian
222,"ghee, salt, plain yogurt, chicken, red potatoes, Garam Masala, ginger paste, honey, garlic cloves",Indian
223,"yukon gold potatoes, salt, serrano pepper, turmeric, oil, garlic, onion, coriander seeds, ground cumin, chili powder, cumin seeds, Garam Masala, cilantro, ginger root",Indian
224,"hard boiled eggs, salt, garam masala powder, water, cumin powder, ghee, ginger, coriander leaves, yogurt, large onion, coriander powder, red chili powder, turmeric powder, tomato paste",Indian
225,"green chilli, salt, red chile powder, butter, mushroom, coriander leaves, kasuri methi, turmeric powder, garlic cloves, Garam Masala, vegetable oil, tomato, milk, ginger, onion, cashews",Indian
226,"basmati rice, heavy cream, cayenne pepper, kosher salt, paprika, cauliflower, garlic, tomato paste, yellow onion, Garam Masala, ground coriander, ghee, cilantro leaves, fresh ginger, frozen peas, crushed tomatoes, carrots, low sodium vegetable broth",Indian
227,"ginger, vegetable oil, paprika, Garam Masala, black mustard seeds, shallot, salt and ground black pepper, jalapeno peppers, bell pepper, turmeric, cherry tomatoes, curry leaves, crimini mushrooms, spring onions, coconut milk, lemon juice",Indian
228,"diced tomatoes, Garam Masala, coconut oil, ground turmeric, cayenne pepper, chickpeas, garlic, ground black pepper, red onion, lime juice, salt, chopped fresh cilantro, full fat coconut milk, fresh ginger",Indian
229,"curry powder, garlic, red lentils, cayenne pepper, full fat coconut milk, low sodium vegetable broth, ginger, cilantro, small yellow onion, basmati rice",Indian
230,"Garam Masala, cumin powder, turmeric powder, chili powder, coriander powder, mild curry powder, paprika",Indian
231,"unsalted butter, cumin seeds, chili, garlic cloves, lime, cauliflower, freshly ground black pepper, carrots, sea salt, crushed red pepper flakes, plain yogurt, chutney, waxy potatoes, peanut oil, coriander seeds, fresh cilantro leaves, ground turmeric, parsnips, beets",Indian
232,"oil, ground coriander, tomatoes, fine sea salt, heavy cream, water, Garam Masala, chile powder, medium onion, black lentils, butter, ginger, ground turmeric, garlic cloves, chopped fresh cilantro, cumin seeds",Indian
233,"garam masala powder, yogurt, cream, salt, tomato, coriander powder, onion, chicken, butter, coriander leaves, red chili powder, coriander, tomato paste, oil, green chili",Indian
234,"salt, light sour cream, chickpeas, chutney, chopped cilantro, curry powder, yellow mustard",Indian
235,"turmeric powder, Garam Masala, lemon, mixed vegetables, tomato paste, tomato ketchup, onion, salt, vegetable oil, crushed tomato, chilli powder, crushed garlic, coriander leaves, potato",Indian
236,"milk, salt, naan, fresh cilantro, all purpose flour, sugar, kosher salt, baking powder, active dry yeast, canola oil, natural yogurt, nigella seeds, ghee",Indian
237,"frozen peas, safflower, large tomato, salt, yukon gold potatoes, ground turmeric, Garam Masala, water, cumin seeds, fresh lemon juice, cayenne, garlic, ground coriander, mustard seeds, fresh ginger, ground cumin, chopped cilantro, red onion",Indian
238,"water, chili powder, sugar, chicken, Garam Masala, heavy whipping cream, minced ginger, ketchup, salt, tomato paste, minced garlic, butter, cilantro leaves",Indian
239,"tamarind paste, ginger, vegetable oil, red chillies, garlic, jaggery, bhindi, salt, onions, coconut, mustard seeds, peanuts, fresh coriander, turmeric powder, sesame seeds, curry leaves, chilli powder, fenugreek seeds",Indian
240,"sea salt, coconut milk, chopped cilantro, coconut oil, turmeric, cumin seeds, cherry tomatoes, brown lentils, crushed tomatoes, ginger, cayenne powder, garlic",Indian
