ID,Ingredients,Cuisine
184,"cracked black pepper, extra virgin olive oil, marjoram, dried basil, sea salt, pecorino romano cheese, white vinegar, dried oregano, pecorino romano cheese, cracked black pepper, white vinegar, dried basil, marjoram, sea salt, minced garlic, dried oregano, extra virgin olive oil, minced garlic",Italian
185,"sausage, olive oil, whole peeled tomatoes, baby spinach, garlic, cooked quinoa, grated Parmesan cheese",Italian
186,"fresh ground black pepper, mozzarella cheese, grated Parmesan cheese, low sodium chicken broth, white rice, dried breadcrumbs, olive oil, salt, dried basil, eggs",Italian
187,"salt, garlic, fresh basil, rosemary, plum, oregano, olive oil, olive oil, basil",Italian
188,"salt, oregano, parsley flakes, onion powder, sugar, bread crumbs, garlic powder",Italian
189,"flour, mozzarella cheese, garlic cloves, pizza dough, butter, pizza sauce",Italian
190,"raisins, red pepper flakes, olive oil, red onion, salt, fresh basil leaves, fettuccine, dried oregano, tuna in olive oil, garlic, grated Parmesan cheese, tomatoes, red wine, anchovies, black pepper",Italian
191,"noodles, milk, dried parsley, butter, water, black pepper, garlic powder, chicken bouillon",Italian
192,"leaf parsley, pancetta, virgin olive oil, dry white wine, large egg, spaghetti, fresh ground black pepper, grated romano cheese, parmigiano, garlic cloves",Italian
193,"extra-virgin olive oil, red wine vinegar, garlic, cracked black pepper, chopped fresh herbs, dried oregano, sea salt",Italian
194,"Italian parsley, salt, fresh sage, garlic cloves, goat cheese, olive oil, roasted pepitas",Italian
195,"cannellini beans, olive oil, garlic cloves, celery stalks, tomatoes, onion, carrots, low sodium beef broth, russet potato, fresh parsley, Parmesan cheese rind, fresh rosemary, pancetta",Italian
196,"oregano, heavy cream, garlic, shredded mozzarella cheese, onion, angel hair pasta, basil, garlic, olive oil, cream cheese, diced tomatoes, cooked chicken",Italian
197,"guanciale, guanciale, pasta, pecorino romano, water, eggs, olive oil, freshly ground black pepper",Italian
198,"freshly ground black pepper, sea salt, fresh parsley, red wine vinegar, cod fillets, dried oregano, garlic, olive oil, Roma tomatoes, onion",Italian
199,"spaghetti, parsley leaves, freshly ground black pepper, extra virgin olive oil, large free range eggs, garlic cloves, pecorino, pancetta, salt",Italian
200,"ladyfinger cookies, sugar, eggs, cocoa powder, mascarpone cheese, espresso, heavy cream",Italian
201,"olive oil, fresh basil leaves, boneless skinless chicken breasts, , heavy cream, water, linguine",Italian
202,"pasta sauce, butter, salami, olive, mozzarella, ciabatta bread, Mezzetta Roasted Red Bell Peppers",Italian
203,"bread crumbs, olive oil, garlic powder, Parmesan cheese, salt, mozzarella, all purpose flour, fresh basil, herb, eggs, tomato, chicken breasts, Parmesan cheese",Italian
204,"red pepper flakes, olive oil, crushed tomatoes, onion, dried oregano, zucchini, fresh basil, shredded mozzarella cheese, grated Parmesan cheese, garlic cloves, ricotta, kosher salt, egg, freshly ground black pepper",Italian
205,"shredded mozzarella cheese, eggs, ricotta cheese, grated Parmesan cheese, Italian sauce, ground beef, lasagna noodles, cooked and drained",Italian
206,"mascarpone, sponge fingers, cocoa powder, espresso, sugar, egg yolks, coffee liquor, whipping cream",Italian
207,"olive oil, pork mince, passata, red wine, beef mince, white onion, carrot, beef stock, celery, salt",Italian
208,"spaghetti sauce, garlic powder, medium egg noodles, shredded mozzarella cheese, margarine, ground beef, onion powder, grated Parmesan cheese, garlic cloves",Italian
209,"grated cheese, garlic, butter, Italian loaf, chopped parsley, Dijon mustard, minced onion, olive oil, poppy seeds",Italian
210,"olive tapenade, Stonefire Garlic Naan, serrano ham, sopressata, provolone cheese, soft goat's cheese, mortadella",Italian
211,"parsley, buffalo wing sauce, penne pasta, blue cheese dressing, boneless chicken breasts",Italian
212,"beef consomme, italian seasoning, salt, pepperoncini, sub rolls, chuck roast, provolone cheese",Italian
213,"medium potatoes, tomato paste, stewing beef, water, olive oil, pepper flakes, oregano, rosemary, garlic, medium onion, pancetta",Italian
214,"mini chocolate chips, confectioners sugar, cannoli shells, vanilla extract, part skim ricotta cheese",Italian
215,"chicken broth, baby spinach, grated Parmesan, risotto, red pepper, garlic cloves, butter, mushrooms, diced tomatoes, sun dried tomatoes, goat cheese, white wine, shallots",Italian
216,"freshly ground pepper, angel hair pasta, pasta water, extra virgin olive oil, butter, parmesan reggiano",Italian
217,"grated pecorino, sun-dried tomatoes in oil, basil, kosher salt, ground black pepper, toasted walnuts, grated Parmesan, garlic, olive oil",Italian
218,"red wine vinegar, freshly ground black pepper, garlic clove, kosher salt, olive oil, grated Parmesan cheese, garlic powder, fresh oregano",Italian
219,"Pillsbury™ Refrigerated Crescent Dinner Rolls, hot salami, roasted red bell peppers, provolone cheese, capocollo, hot pepper rings, sliced ham",Italian
220,"garlic cloves, fresh basil, red onion, red wine vinegar, salt, olive oil, Roma tomatoes, french bread",Italian
221,"red pepper flakes, onion, salt, diced tomatoes, extra-virgin olive oil, garlic, pecorino romano cheese",Italian
222,"shredded mozzarella cheese, garlic powder, egg, low-moisture ricotta cheese, Italian seasoning, marinara sauce, grated Parmesan cheese, black pepper, 85% lean ground beef, salt, no boil lasagna",Italian
223,"ground beef, part-skim mozzarella cheese, part-skim ricotta cheese, lasagna noodles, eggs, , grated Parmesan cheese",Italian
224,"ricotta cheese, salt, mozzarella cheese, pepper, gnocchi, Parmesan cheese, marinara sauce",Italian
225,"olive oil, chicken breast tenderloins, seasoned salt, italian seasonings, garlic pepper",Italian
226,"freshly ground black pepper, Barilla Spaghetti, heavy cream, freshly grated Parmesan, unsalted butter",Italian
227,"olive oil, oil, Parmesan cheese, garlic, fresh basil, white wine, heavy cream, salt, pepper, gnocchi",Italian
228,"fresh parsley, salt, garlic, mozzarella cheese, chicken broth, pepper, small onion, italian seasoning, marinara sauce, ground beef, pasta",Italian
229,"aleppo pepper, olive oil, olive oil, mint, seasoning, salt, red wine vinegar, fresh lemon juice, globe eggplant, garlic puree, parsley",Italian
230,"onions, sun-dried tomatoes, Bertolli® Classico Olive Oil, asparagus, Bertolli Garlic Alfredo Sauce, penne pasta, dry white wine",Italian
231,"baking powder, salt, cocoa powder, superfine sugar, all purpose flour, butter, large eggs, pistachios",Italian
232,"dried oregano, dried thyme, garlic powder, kosher salt, dried rosemary, onion powder, dried basil",Italian
233,"fettuccine, salt, garlic, parsley, pepper, Parmesan cheese, olive oil, lemon juice, red pepper flakes",Italian
234,"chopped tomatoes, fresh basil, kosher salt, Italian parsley, extra virgin olive oil, garlic",Italian
235,"Italian seasoning, minced garlic, unsalted butter, salt, cream cheese, cajun seasoning, chopped parsley, whole milk, freshly ground black pepper, boneless, skinless chicken breasts, grated Parmesan cheese, unsalted butter, fettuccine pasta, cracked black pepper",Italian
236,"mozzarella, pepperoni, boneless skinless chicken breasts, Parmesan cheese, tomato sauce",Italian
237,"zucchini, garlic, dried oregano leaves, crushed, grated Parmesan cheese, i can't believe it's not butter! spread, onion, red bell pepper",Italian
238,"Tyson® Grilled Chicken Breast Strips, Parmesan cheese, dried Italian seasoning, low fat ricotta cheese, mozzarella cheese, sun dried tomatoes, marinated in olive oil, prebaked pizza crust, frozen spinach",Italian
239,"ziti, lemon, marinara sauce, nutritional yeast, firm tofu, black pepper, vegan Parmesan cheese, olive oil, garlic powder, Italian seasoning, salt",Italian
240,"olive oil, chopped fresh basil, marinara sauce, bell pepper, French bread rolls, JENNIE-O Lean Sweet Italian Turkey Sausage, fresh minced garlic",Italian
241,"rigatoni pasta, fat free ricotta, olive oil, pepper, pecorino romano, mozzarella, italian chicken sausage, marinara sauce, garlic, olive oil spray, frozen chopped spinach, salt",Italian
242,"garlic cloves, fresh parsley, sea salt, dried oregano, olive oil, dried basil, cremini mushrooms, broccoli, freshly ground black pepper, dried rosemary, grape tomatoes",Italian
243,"baby spinach, ricotta cheese, mushrooms, olive oil, pepper, marinara sauce, no bake lasagna noodles, salt, shredded mozzarella cheese, garlic",Italian
244,"tomatoes, shredded mozzarella cheese, Knorr® Pasta Sides™ - Butter & Herb, spinach leaves, cream cheese, soften, cut up cooked chicken",Italian
245,"white mushrooms, fettuccine, water, garlic, salt, mushrooms, pepper flakes, olive oil, Italian parsley",Italian
246,"garlic, salt, butter, tomatoes, extra-virgin olive oil, black pepper, fresh basil leaves, finely chopped onion",Italian
247,"sugar, tomatoes, fresh basil, tomato paste, crushed red pepper, garlic cloves, salt, extra virgin olive oil",Italian
248,"shredded Parmesan cheese, garlic cloves, tomato, dried oregano, crushed red pepper flakes, zucchini, dried basil, olive oil, fresh mushrooms, fresh basil",Italian
249,"crushed tomatoes, olive oil, ground beef, kosher salt, grated Parmesan cheese, grated Parmesan cheese, ground pepper, breadcrumbs, tomato paste, garlic, salt, yellow onions, yellow onion, fresh basil, large eggs, garlic",Italian
250,"white wine, parsley, crushed red pepper, salted cod, tomatoes, onion, garlic, lemon, olive oil",Italian
251,"grated Parmesan, turmeric, dry white wine, goat cheese, onion, salt, olive oil, red bell peppers, chicken broth low sodium, arborio rice",Italian
252,"beef broth, spaghetti sauce, grated mozzarella cheese, pasta, ricotta cheese, ground Italian sausage",Italian
253,"whole wheat spaghetti, chopped onion, chopped celery, lean ground beef, sea salt, oregano, extra-virgin olive oil, marinara sauce, minced garlic, black pepper, carrots",Italian
254,"haricots verts, blanched almonds, extra virgin olive oil, sea salt, flat leaf parsley leaves, garlic",Italian
255,"part skim mozzarella cheese, prepared pesto, plum tomato, basil leaves, Italian bread",Italian
256,"freshly grated Parmesan, eggs, freshly ground pepper, ricotta cheese, garlic powder, shredded mozzarella cheese, pasta sauce, dried oregano, ground beef, fresh basil, crushed red pepper, fresh parsley, dried basil, lasagna noodles, dried thyme",Italian
257,"grated Parmesan cheese, pasta, parsley flakes, onion, white wine, medium shrimp, minced garlic, olive oil, celery",Italian
258,"gnocchi, grated nutmeg, thyme sprigs, gorgonzola, pear, milk, butter",Italian
259,"sea salt, garlic cloves, baby spinach, dried oregano, red chili pepper, cherry tomatoes, black pepper, basil, red pepper flakes, extra-virgin olive oil, spaghetti, grated Parmesan cheese",Italian
260,"heavy cream, extra-virgin olive oil, sun-dried tomatoes, garlic, chicken broth, Parmesan cheese, boneless skinless chicken breasts, all-purpose flour, pasta, spinach, kosher salt, freshly ground black pepper, italian seasoning",Italian
261,"cottage cheese, pasta shells, mozzarella cheese, pesto, Parmesan cheese, tomato sauce, pepper, salt, ricotta cheese",Italian
262,"Himalayan salt, Italian seasoning, egg yolks, fresh ground black pepper, shredded mozzarella",Italian
263,"olive oil, pepper, fresh mozzarella, salt, tomatoes, fresh basil, chicken breasts, grill seasoning, balsamic vinegar",Italian
264,"sweet red pepper, pasta sauce, Italian parsley, Johnsonville Italian Mild Sausage Links, garlic, olive oil, rigatoni pasta",Italian
265,"salt, sun dried tomatoes, spaghetti, freshly grated Parmesan, freshly ground pepper, fresh basil leaves, garlic cloves",Italian
266,"ricotta cheese, diced tomatoes with juice, grated Parmesan cheese, onion, egg, salt, sausage, Italian seasoning, rigatoni pasta, tomato sauce, shredded mozzarella cheese, red pepper flakes, dried basil, olive oil, ground beef, minced garlic",Italian
267,"pitted kalamata olives, penne pasta, capers, crushed red pepper flakes, anchovies, , finely chopped fresh parsley, ",Italian
268,"Italian seasoned breadcrumbs, grated Parmesan cheese, coarse salt, eggplant, olive oil, ground black pepper, eggs, fresh mozzarella, tomato sauce",Italian
269,"sugar, espresso, cocoa powder, lady fingers, rum, mascarpone cheese, heavy cream",Italian
270,"green bell pepper, garlic, , olive oil, , onions",Italian
271,"rigatoni, ricotta cheese, shredded mozzarella cheese, , grated Parmesan cheese",Italian
272,"olive oil, asparagus, salt, grated Parmesan, white beans, Dijon mustard, salt, lemon, champagne vinegar, leeks, day old bread, garlic, red onion, ground black pepper, olive oil",Italian
273,"green peas, dry white wine, boneless skinless chicken breast halves, onions, Bertolli® Alfredo Sauce, Bertolli® Classico Olive Oil, bacon, crisp-cooked and crumbled",Italian
274,"olive oil, freshly ground black pepper, chicken stock, skinless boneless chicken breast halves, butter, marsala wine, salt, flour, cremini mushrooms, garlic cloves, shallot, whipping cream",Italian
275,"fat free ricotta cheese, minced garlic, egg, frozen chopped spinach, grated Parmesan cheese, tomato sauce, salt, pepper, italian seasonings, part-skim mozzarella cheese, lasagna noodles, chicken breast",Italian
276,"red bell peppers, McCormick Garlic Powder, tomato sauce, McCormick Black Pepper, mccormick perfect pinch italian seasoning, lean ground beef, shredded mozzarella cheese, cooked rice, chopped onion, salt",Italian
277,"salt, freshly grated Parmesan, fresh basil leaves, garlic, sun dried tomatoes, olive oil, black pepper",Italian
278,"pepper, dried basil, tomato sauce, red pepper flakes, wonton wrappers, onion, part skim ricotta cheese, mushrooms, garlic cloves, salt, dried oregano, ground turkey, part-skim mozzarella cheese",Italian
279,"garlic powder, milk, Italian bread crumbs, onion, ground beef, nutmeg",Italian
