ID,Ingredients,Cuisine
167,"lime, salt, fish sauce, coconut milk, coconut milk, fish sauce, chicken breasts, garlic cloves, vegetable oil, cilantro, soy sauce, light brown sugar, soy sauce, Thai red curry paste, light brown sugar, peanut butter, peanut butter",Thai
168,"garlic, cilantro, lime juice, fish sauce, water, brown sugar, shallots, red chili, green chilies",Thai
169,"red curry paste, squash, fresh cilantro, garlic cloves, butter, roasted red peppers, onion, ginger, coconut milk",Thai
170,"lime juice, sambal oelek, sugar, soy sauce, warm water, chunky peanut butter, scallions",Thai
171,"fish sauce, snapper, sugar, red chilies, fish, minced garlic, flounder, coriander leaves, lime juice, salt",Thai
172,"lemongrass, garlic, fish sauce, jasmine rice, water, green onions, peppers, toasted sesame oil, roasted peanuts, coconut milk, lime wedges, lean ground beef, sweet Thai chili sauce, honey, black pepper, fresh ginger, large carrots, sesame oil, reduced sodium soy sauce, fresh basil leaves, toasted sesame seeds, red peppers",Thai
173,"salt, chili, sugar, cucumbers, cilantro leaves, rice vinegar, shallots",Thai
174,"swiss chard, coconut milk, fresh ginger, basmati rice, cilantro, red curry paste, tofu, garlic, tamari sauce",Thai
175,"avocado oil, veggie, coconut amino, vegetable stock, avocado oil, seafood seasoning, water, shrimp, creamy peanut butter, red curry paste, sesame seeds, peas, Sriracha, broccoli florets",Thai
176,"brown sugar, vegetable oil, cilantro, pork chops, soy sauce, garlic, lime",Thai
177,"fresh pineapple chunks, cornstarch, Thai sweet chili sauce, red chili pepper, boneless skinless chicken breast, fish sauce, bell peppers, minced ginger, minced garlic, oil, cilantro leaves",Thai
178,"spring roll wrappers, roasted peanuts, cooking oil, fresh basil, sauce, shrimp, water",Thai
179,"fish sauce, gourd, cooking oil, oyster sauce, light soy sauce, eggs",Thai
180,"red bell pepper, green onions, brown sugar, rice noodles, onion, lime wedges, red curry paste, chicken breasts, garlic, frozen peas, fish sauce, red chili, cilantro, lime, salt, chicken stock, minced ginger, red chili, chopped cilantro, coconut milk",Thai
181,"sugar, lemongrass, cold milk, water, condensed milk, fresh mint leaves, tea",Thai
182,"coconut aminos, broccoli, Thai red curry paste, zucchini noodles, lime juice, ginger, full-fat canned coconut milk, red onion, Thai basil, coconut oil",Thai
183,"natural peanut butter, lime juice, red curry paste, peanuts, Silk Unsweetened Coconutmilk, fish sauce, soy sauce",Thai
184,"palm sugar, fish sauce, white pepper, coriander leaves, chicken breast, water, oil, garlic cloves",Thai
185,"garlic, green onions, red chili flakes, fresh lime juice, rice noodles, bean sprouts, large shrimp, vegetable oil, chopped fresh cilantro, fresh ginger, salt, soy sauce, large eggs, lime wedges, broccoli florets, dry roasted peanuts, sugar, creamy peanut butter, fish sauce",Thai
186,"water, lime juice, coconut milk, salt, red curry paste, natural peanut butter, brown sugar",Thai
187,"red bell pepper, ginger, garlic, fish sauce, rice noodles, sesame seeds, lime, onion, chicken stock, sesame oil, brown sugar, olive oil, red curry paste, shrimp, unsweetened coconut milk, salt",Thai
188,"shiitake, noodles, sea salt, bone broth, garlic, red curry paste, Thai chilies, oyster mushrooms, shrimp, red pepper, red onion, cardamom pods, rice, soy sauce, light coconut milk, snow peas, virgin coconut oil, lemon, ginger, lime zest, lemongrass, rice noodles, chicken breast, fish sauce",Thai
189,"lemon, red cabbage, avocado, shredded carrot, celery stalk, lettuce, japanese peanuts, soy sauce, olive oil",Thai
190,"chicken broth, Thai red curry paste, pepper, full fat coconut milk, salt, pure pumpkin",Thai
191,"garlic, shallot, lemongrass stalk, seeds, lime zest, fresh coriander, fresh ginger, soy sauce",Thai
192,"large shrimp, light coconut milk, fish sauce, sugar, red curry paste, chopped onion, fresh basil, canola oil, green onions",Thai
193,"green onions, ginger, basil, light coconut milk, coconut oil, large shrimp, chicken broth, fish sauce, sliced mushrooms, shallot, brown sugar, red bell peppers, fresh lime juice, red curry paste",Thai
194,"shrimp, white rice, garlic cloves, fish sauce, sugar, salt, light soy sauce, chopped fresh cilantro, thai basil leaves, serrano chilies, vegetable oil, green onions",Thai
195,"coconut oil, red bell pepper, cooked chicken, fresh ginger, Jif® Natural Creamy Peanut Butter, tamari sauce, scallions, garlic, lime, spiralized zucchini, salt, carrot, red pepper hot sauce, unsweetened coconut milk",Thai
196,"fish sauce, sea salt, lime, boneless, skinless chicken breasts, galangal, mushrooms, full fat coconut milk, kaffir lime leaves, lemongrass, water, chicken stock, chili oil, coconut palm sugar, cilantro stems",Thai
197,"pork mince, garlic cloves, oyster sauce, vegetable oil, spring onion, cornflour, chillies, water, fish sauce, holy basil, vegetable oil, sugar, chillies, fish sauce, dumpling wrappers",Thai
198,"red curry paste, canola oil, red bell pepper, pumpkin, low sodium vegetable broth, kosher salt, small yellow onion, unsweetened coconut milk, freshly ground pepper, fresh basil leaves, steamed rice",Thai
199,"fish sauce, chopped cilantro, peanuts, mangoes, lime juice, red bell pepper, red onion, brown sugar, Bird's eye chili, thai basil leaves",Thai
200,"vegetable oil, brown sugar, chopped fresh cilantro, cauliflower florets, Thai red curry paste, onion, light coconut milk, green bell pepper, potatoes, salt, red bell pepper",Thai
201,"bok choy, coconut oil, fish, coconut milk, zuchinni, coriander, yellow curry paste",Thai
202,"shallots, sawtooth coriander, lime juice, fish sauce, chilli flakes, vegetable oil, chicken breast, mint leaves, plain flour, palm sugar, spring onion",Thai
203,"unsweetened coconut milk, chopped cilantro, boneless, skinless chicken thighs, lime wedges, green curry paste, ginger",Thai
204,"roasted cashew nuts, cilantro leaves, butter lettuce, oil, lime juice, cilantro leaves, white sesame seeds, garlic, onion, ground chicken, Thai sweet chili sauce, fish sauce, sweet soy sauce",Thai
205,"rice noodles, fresh cilantro, green onion, dark brown sugar, ginger, unsalted dry roasted peanuts, crushed red pepper flakes, peanut oil, fresh lime juice, large shrimp, bean sprouts, garlic cloves, limes, unsalted peanuts, fresh cilantro, fish sauce, Sriracha, low sodium soy sauce",Thai
206,"cilantro leaves, green onions, red pepper, toasted rice powder, juice, Thai fish sauce, sugar",Thai
207,"sprouted brown rice, avocado oil, lime, paprika, soy sauce, red curry paste, tofu, maple syrup, fresh cilantro, light coconut milk",Thai
208,"kaffir lime leaves, fish sauce, tamarind paste, brown onion, bamboo shoots, chicken breast, coconut milk, sugar, sweet basil, red bell pepper, panang curry paste",Thai
209,"medium shrimp, shallot, fresh lime juice, Thai chilies, coconut oil, fish sauce, cilantro, red onion, lemongrass, palm sugar, lettuce, tomatoes, mint leaves, sambal oelek",Thai
210,"ground turmeric, extra virgin olive oil, shallots, ground coriander, garlic cloves, ginger, lemongrass, ground cumin, cilantro leaves, yellow curry paste, curry powder, ground white pepper, shrimp paste, cinnamon, dried Thai chiles",Thai
211,"jasmine rice, garlic cloves, fresh basil, vegetable oil, ground sirloin, low sodium soy sauce, lime wedges, fish sauce, light coconut milk, small tomatoes, water, Sriracha, granulated sugar, salt, crushed red pepper, Thai chili peppers",Thai
212,"chilies, oil, galangal, straw mushrooms, lime juice, nam prik pao, kaffir lime leaves, fish sauce, shrimp, shrimp stock, lemongrass",Thai
213,"warm water, cilantro leaves, mint leaves, noodles, sugar, Thai sweet chili sauce, roasted cashew nuts, small tomato, lime juice, garlic, shrimp, fish sauce, shallots",Thai
214,"thai basil leaves, palm sugar, red chilli, juice, lemon sole fillets, fish sauce, garlic cloves",Thai
215,"almond flour, salt, fresh cilantro, thai basil, grass fed beef, coconut aminos, Thai red curry paste, gluten, egg",Thai
216,"almond milk, soy sauce, garlic, lime, cumin, salt, coconut oil, natural peanut butter, maple syrup, sesame oil, sweet potato, red pepper flakes, maple syrup, cornstarch, lime juice, pepper, onion, red pepper flakes, soy sauce, full fat coconut milk, firm tofu, chili powder, ginger, fresh cilantro",Thai
217,"potatoes, cilantro, yellow onion, boneless skinless chicken breasts, fish sauce, oil, yellow curry paste, rice, water, coconut cream, brown sugar",Thai
218,"beef skirt steak, Thai fish sauce, coconut sugar, coarse kosher salt, lite coconut milk, lime zest, lime juice, ginger root",Thai
219,"galangal, canned straw mushrooms, Bird's eye chilies, chopped cilantro, water, lime juice, fish sauce, coconut milk, chicken, lemongrass, kaffir lime leaves",Thai
220,"asian fish sauce, chicken broth, cooking oil, lemongrass, green curry paste, lime juice, chilies, garlic cloves, red bell peppers, jasmine rice, onion, coconut milk, boneless chicken thighs, thai basil leaves, cilantro leaves, fresh ginger, lime leaves, palm sugar, lime wedges",Thai
221,"water, chillies, red chillies, sugar, garlic, vinegar, fish sauce, cornstarch, water",Thai
222,"lime, ginger, garlic, jasmine rice, coconut milk, lime zest, brown sugar, fish sauce, basil, sugar snap peas, red chili, red curry paste, vegetable oil, fresh basil leaves, cilantro leaves, boneless skinless chicken breasts",Thai
223,"minced garlic, sweet chili sauce, sauce, fish sauce, white sugar, peanuts, coconut oil, green onion, lime, bone",Thai
224,"spring onion, fish sauce, red chilli, vegetable oil, crab meat, eggs, chopped coriander, ground white pepper, Sriracha, chilli sauce",Thai
225,"chicken thighs, chili flakes, garlic, soy sauce, olive oil, fresh coriander, Thai basil, fish sauce, lime juice, vietnamese mint",Thai
226,"water, sesame oil, frozen shelled edamame, white distilled vinegar, carrots, cashews, honey, green onions, cilantro leaves, canola oil, low sodium soy sauce, garlic, bell peppers, kale, lemongrass",Thai
227,"chickpeas, salt, pumpkin, pomegranate, soy sauce, fish sauce, fresh ginger, cinnamon, garlic, sesame oil, fresh cilantro, chicken broth, seeds, olive oil, creamy peanut butter, rice noodles, brown sugar, fresh mint, pepper, green onions, unsweetened coconut milk, broccolini",Thai
228,"oil, fresh cilantro, ginger, Thai red curry paste, lime, shrimps, fish sauce, brown sugar, coconut milk",Thai
229,"lime, shallot, soy sauce, green onion, fish sauce, chili flakes, steak, rice powder, palm sugar, cilantro, cooking oil, mint, lemon grass, black pepper",Thai
230,"japanese eggplant, shallots, cilantro leaves, poblano chiles, Thai fish sauce, fresh lime juice, garlic",Thai
231,"soy sauce, peanut butter, boneless skinless chicken breasts, garlic, fish sauce, romaine lettuce, crisps, vinegar, shredded cabbage, sugar, fresh lime juice, fresh ginger, water, edamame, shredded carrots, hot pepper, soy sauce, olive oil",Thai
232,"salt, green bell peppers, galangal, chicken thigh, lemongrass, panang curry paste, peanut butter, kaffir lime, nutmeg, coconut milk, white onion, garlic, red bell peppers, palm sugar, coconut oil, thai basil leaves, fish sauce",Thai
233,"cherry tomatoes, green papaya, fish sauce, unsalted peanuts, chillies, carrot, garlic, limes, string beans, dried shrimps, palm sugar",Thai
234,"soy sauce, cornish game hens, chopped cilantro, garlic cloves, lemongrass, limes, fish sauce, sambal, lime juice, coconut sugar",Thai
235,"serrano chiles, lime, straw mushrooms, low sodium chicken broth, chile paste, lemongrass stalks, fresh ginger, medium shrimp, chopped fresh cilantro",Thai
236,"lime wedges, brown sugar, kosher salt, coconut milk, shallots, fresh ginger, Thai red curry paste, broccoli, vegetable oil, asian fish sauce, steamed rice, fresh basil leaves, freshly ground pepper, florets, beef tenderloin",Thai
237,"fish sauce, lime juice, sweet onion, monkfish, cilantro, coconut milk, red bell pepper, peanut oil, curry paste",Thai
238,"fish sauce, green beans, granulated sugar, oyster sauce, Thai red curry paste, vegetable oil, boneless skinless chicken thigh",Thai
239,"chile peppers, fish sauce, garlic cloves, fresh lime juice, chile peppers, palm sugar, water, salt, shallots",Thai
240,"Thai red curry paste, lime juice, pumpkin, coconut milk, brown sugar, chicken breast fillet, chicken stock, red chilli",Thai
241,"coconut milk, sugar, fish sauce, butternut squash, red curry paste, shallots, yellow curry powder, cilantro, basmati rice, cashews, coconut oil, vegetables, lime wedges, ginger, fresh baby spinach",Thai
242,"fresh coriander, garlic, rice vinegar, spring onions, vermicelli rice noodles, sugar, soy sauce, brown sugar, cooked shrimp, arrowroot powder, carrot, bean sprouts, soy sauce, tamarind paste, thai basil, rice, fish sauce, water, fish sauce",Thai
243,"garlic, full-fat canned coconut milk, red pepper, large carrot, coconut oil, water, red curry paste, cashews, salt, green onions, long grain white rice, fresh basil, lime wedges, zucchini, ginger",Thai
244,"salad, vegetable oil, Thai chili, cilantro, fresh lime juice, cilantro stems, fried shallots, garlic cloves, lemongrass, mint leaves, sugar, red onion, fish sauce, beef, peanuts, cherry tomatoes",Thai
245,"steamed rice, green chili, shrimp paste, fresh pineapple, garlic, dark soy sauce, cilantro, oil, shrimp, cashew nuts, fish sauce",Thai
246,"peanuts, peanut butter, Thai red curry paste, lime, dark brown sugar, salt, coconut milk, soy sauce",Thai
247,"brown sugar, creamy peanut butter, chopped peanuts, lime, pepper, red pepper, baby corn, olive oil, cilantro leaves, coconut milk, ginger, chives, garlic, boneless pork chops, Thai red curry paste, salt, soy sauce, water",Thai
248,"chicken mince, roots, ground white pepper, spring onions, garlic oil, cellophane noodles, garlic cloves, chopped coriander, fish sauce",Thai
249,"coconut aminos, coconut oil, white pepper, soy sauce, sambal oelek, low sodium soy sauce, sauce, tofu, chili flakes, thai basil",Thai
250,"coconut oil, brown sugar, coconut oil, spinach leaves, coconut milk, smooth peanut butter, red curry paste, fresno chile, ginger, vegetable broth, firm tofu, lime, soy sauce, salt, garlic clove",Thai
251,"soy sauce, red cabbage, romaine lettuce, smooth peanut butter, green onions, garlic, water, cucumber, green cabbage, yellow bell pepper, rice wine vinegar, cauliflower, sugar snap peas, salt, brown sugar, red bell pepper, shallots, fresh ginger, full fat coconut milk, shredded carrots, fresh cilantro, orange bell pepper, lime, cashews, fresh mint, red onion, garlic, coconut oil, cashews, sesame oil",Thai
